2021-05-12 18:32:52,220 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:33:04,805 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46738)]device connected, devices count: 1
2021-05-12 18:33:10,954 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46738)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:34:16,842 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:34:16,854 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:34:16,856 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:34:20,005 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46786)]device connected, devices count: 1
2021-05-12 18:34:25,914 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46786)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:35:23,359 - tcpserver - ERROR: (98, 'Address already in use')
2021-05-12 18:35:23,362 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:35:23,366 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:35:40,632 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:35:40,648 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:35:40,652 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:35:45,380 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46890)]device connected, devices count: 1
2021-05-12 18:35:51,420 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46890)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:37:43,099 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:37:43,099 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:37:43,100 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:37:46,644 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46982)]device connected, devices count: 1
2021-05-12 18:37:52,681 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 46982)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:39:13,696 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:39:13,700 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:39:13,700 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:39:17,774 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47060)]device connected, devices count: 1
2021-05-12 18:39:23,606 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47060)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:41:19,635 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:41:19,636 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:41:19,638 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:41:24,216 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47172)]device connected, devices count: 1
2021-05-12 18:41:30,885 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47172)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:42:26,557 - tcpserver - ERROR: (98, 'Address already in use')
2021-05-12 18:42:26,559 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:42:26,562 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:42:34,996 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:42:34,998 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:42:35,000 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:42:39,003 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47254)]device connected, devices count: 1
2021-05-12 18:42:44,960 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47254)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:45:12,886 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:45:12,892 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:45:12,892 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:45:16,026 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47378)]device connected, devices count: 1
2021-05-12 18:45:29,493 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47378)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:48:38,328 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:48:38,330 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:48:38,333 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:48:42,636 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47540)]device connected, devices count: 1
2021-05-12 18:48:53,450 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47540)] device disconnected ( timed out ), devices count: 0
2021-05-12 18:49:41,922 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:49:41,923 - tcpserver - ERROR: (98, 'Address already in use')
2021-05-12 18:49:41,924 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:50:07,173 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 18:50:07,175 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 18:50:07,177 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 18:50:10,579 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47638)]device connected, devices count: 1
2021-05-12 18:50:16,807 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 47638)] device disconnected ( timed out ), devices count: 0
2021-05-12 19:29:15,106 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 19:29:15,106 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 19:29:15,107 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 19:29:18,143 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49034)]device connected, devices count: 1
2021-05-12 19:29:24,340 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49034)] device disconnected ( timed out ), devices count: 0
2021-05-12 19:30:27,581 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 19:30:27,583 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 19:30:27,584 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 19:30:30,116 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49100)]device connected, devices count: 1
2021-05-12 19:30:36,333 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49100)] device disconnected ( timed out ), devices count: 0
2021-05-12 19:34:22,386 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-12 19:34:22,388 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-12 19:34:22,390 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-12 19:34:25,711 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49266)]device connected, devices count: 1
2021-05-12 19:34:31,673 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 49266)] device disconnected ( timed out ), devices count: 0
2021-05-13 09:55:28,015 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-13 09:55:28,018 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-13 09:55:28,022 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-13 09:55:32,727 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 51718)]device connected, devices count: 1
2021-05-13 09:55:38,790 - tcpserver - INFO: [TCP Server-1][('127.0.0.1', 51718)] device disconnected ( timed out ), devices count: 0
2021-05-13 09:57:06,528 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-13 09:57:06,531 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-13 09:57:06,533 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-13 09:58:38,247 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-13 09:58:38,253 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-13 09:58:38,258 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-13 09:59:12,017 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-13 09:59:12,021 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-13 09:59:12,025 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
2021-05-13 10:03:17,294 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-1, [port]: 8000
2021-05-13 10:03:17,298 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-2, [port]: 8001
2021-05-13 10:03:17,300 - tcpserver - INFO: Start tcpserver, [name]: TCP Server-3, [port]: 8002
